title,journal,year
Nonlinear dispersive waves in repulsive lattices,Physical Review Applied,2017.0
Sound absorption and diffusion by 2D arrays of Helmholtz resonators,Applied Sciences,2020.0
Analisis de los modelos matematicos producidos durante la resolucion de problemas de Fermi,Bolema: Boletim de Educacao Matematica,2017.0
Compactness in asymmetric normed spaces,Topology,2008.0
Broadband quasi perfect absorption using chirped multi-layer porous materials,AIP Advances,2016.0
Enhancement of sound by soft reflections in exponentially chirped crystals,AIP Advances,2014.0
Applications of the complexity space to the general probabilistic divide and conquer algorithms,Journal of Mathematical Analysis and Applications,2008.0
The bicompletion of an asymmetric normed linear space,Acta Mathematica Hungarica,2002.0
Targeted band gap creation using mixed sonic crystal arrays including resonators and rigid scatterers,Applied Physics Letters,2007.0
Evanescent waves and deaf bands in sonic crystals,AIP Advances,2011.0
Stealth acoustic materials,Physical Review Applied,2019.0
High-order acoustic Bessel beam generation by spiral gratings,Physics Procedia,2015.0
Octupole correlations in 229Ra,No indexada,1999.0
Theoretical and experimental evidence of level repulsion states and evanescent modes in sonic crystal stubbed waveguides,New Journal of Physics,2012.0
Overlapping of acoustic bandgaps using fractal geometries,Europhysics Letters,2010.0
Quodons in mica: nonlinear localized travelling excitations in crystals,,2015.0
Metrizability of the unit ball of the dual of a quasi-normed cone,Bollettino dell Unione Matematica Italiana,2004.0
A real delivery problem dealt with Monte Carlo techniques,Top,2000.0
Nonlinear propagation and control of acoustic waves in phononic superlattices,Comptes Rendus. Physique,2016.0
Analytical model to predict the effect of a finite impedance surface on the propagation properties of 2D sonic crystals,Journal of Physics D: Applied Physics,2011.0
Weak topologies on asymmetric normed linear spaces and non-asymptotic criteria in the theory of complexity analysis of algorithms,Journal of Applied Analysis,2004.0
Non-orthogonal gamma-ray Compton polarimeters,Nuclear Instruments and Methods in Physics Research Section A: Accelerators,1995.0
The supremum asymmetric norm on sequence algebras: a general framework to measure complexity distances,Electronic Notes in Theoretical Computer Science,2003.0
Broadband reduction of the specular reflections by using sonic crystals: A proof of concept for noise mitigation in aerospace applications,Aerospace Science and Technology,2018.0
Analisis competencial de una tarea de modelizacion abierta,No indexada,2015.0
Design and implementation of a tool for analysing student products when they solve Fermi problems,Conferencia,2017.0
Aprender como una maquina: introduciendo la Inteligencia Artificial en la ensenanza secundaria,Conferencia,2021.0
A Supersonic Crowdion in Mica: Ultradiscrete Kinks with Energy Between K Recoil and Transmission Sputtering,Quodons in Mica: Nonlinear Localized Travelling Excitations in Crystals,2015.0
Periodic systems as road traffic noise reducing devices: Prototype and standardization,Environmental Engineering and Management Journal,2015.0
Level repulsion and evanescent waves in sonic crystals,Physical Review Applied,2011.0
Persistence of octupole correlations in 231Ra,No indexada,2001.0
Reforma interiorismo y diseno de mobiliario para una vivienda antigua,Universitat Politecnica de Valencia,2011.0
Kaplan-Meier type survival curves for Covid-19: a health data based decision-making tool,Frontiers in Public Health,2021.0
Natural sonic crystal absorber constituted of seagrass (Posidonia Oceanica) fibrous spheres,Scientific Reports,2021.0
Rocket plume URANS simulation using OpenFOAM,Results in Engineering,2019.0
Moving excitations in cation lattices,Ukrainian Journal of Physics,2013.0
Wave transport in 1D stealthy hyperuniform phononic materials made of non-resonant and resonant scatterers,APL Materials,2021.0
Modelizacion matematica en la educacion secundaria: manual de uso,Conferencia,2019.0
El profesor ante la actividad modelizadora en el aula de secundaria,Suma,2015.0
Implementacion de tareas de modelizacion abiertas en el aula de secundaria analisis previo,Conferencia,2014.0
Extensions of asymmetric norms to linear spaces,Universita degli Studi di Trieste. Dipartimento di Scienze Matematiche,2001.0
Monte Carlo simulation of Compton polarimeters,Nuclear Instruments and Methods in Physics Research Section A: Accelerators,1997.0
Nonlinear focusing of ultrasonic waves by an axisymmetric diffraction grating embedded in water,Applied Physics Letters,2015.0
Modelling in science education and learning,Suma,2007.0
Localized interface modes in one-dimensional hyperuniform acoustic materials,Journal of Physics D: Applied Physics,2021.0
Thermodynamic efficiency of solar photovoltaic modules,Environmental Engineering and Management Journal,2015.0
Integration with respect to a vector measure and function approximation,Abstract and Applied Analysis,2000.0
Analysis of the wave propagation properties of a periodic array of rigid cylinders perpendicular to a finite impedance surface,Europhysics Letters,2011.0
Commutative sequences of integrable functions and best approximation with respect to the weighted vector measure distance,Integral Equations and Operator Theory,2006.0
Normed semialgebras: a mathematical model for the complexity analysis of programs and algorithms,,2003.0
URANS analysis of a launch vehicle aero-acoustic environment,Applied Sciences,2022.0
Asymmetric propagation using enhanced self-demodulation in a chirped phononic crystal,AIP Advances,2016.0
Noise certification of a sonic crystal acoustic screen designed using a triangular lattice according to the standards EN 1793 (-1-2-3),Conferencia,2015.0
Estrategias de aprendizaje basadas en la modelizacion matematica en Educacion Secundaria Obligatoria,Conferencia,2011.0
Vector measure orthonormal systems and self-weighted functions approximation,Publications of the Research Institute for Mathematical Sciences,2005.0
Las practicas de modelizacion fisico-matematica: innovacion universitaria desde un punto de vista internacional,Uno: Revista de didactica de las matematicas,2002.0
Stealth and equiluminous materials for scattering cancellation and wave diffusion,Waves in Random and Complex Media,2024.0
Nonlinear self-collimated sound beams in sonic crystals,Physical Review Applied,2015.0
Asymmetric Norms and the dual complexity spaces,Universitat Politecnica de Valencia,2008.0
Asymmetric norms and optimal distance points in linear spaces,Topology,2008.0
Properties of the 6âˆ’ Î²-decaying isomer,Zeitschrift fur Physik A Hadrons and Nuclei,1996.0
Tracking turbulent coherent structures by means of neural networks,Energies,2021.0
Kinks in a Lattice of Repelling Particles: Experimental Study with a Chain of Coupled Pendulums,Conferencia,2018.0
An application of bilinear integration to quantum scattering,Journal of Mathematical Analysis and Applications,2014.0
Sonic crystal acoustic barriers based on scatterers with added acoustical properties,Conferencia,2010.0
Obtencio dels modes de resonancia a una geometria complexa: proposta didactica de modelitzacio amb elements finits,Conferencia,2009.0
High optimization process for increasing the attenuation properties of acoustic metamaterials by means of the creation of defects,Applied Physics Letters,2008.0
A study of the mesh effect on a rocket plume simulation,Results in Engineering,2022.0
Los estudios de matematicas en el ambito universitario,,2020.0
Matrix formulation in Acoustics: The transfer matrix method,Conferencia,2019.0
La modelizacion como competencia transversal en el sistema educativo espanol,Uno: Revista de didactica de las matematicas,2015.0
Algebra lineal y juegos de mesa,Conferencia,2013.0
Analysis of oscillations in a cableway: wind load effects,Conferencia,2013.0
Design of wideband attenuation devices based on Sonic Crystals made of multi-phenomena scatterers,Acoustics,2012.0
Genetic algorithm in the optimization of the acoustic attenuation systems,Conferencia,2007.0
Interferometric method of determining the refraction index of two-dimensional sonic crystals,Physical Review Applied,2007.0
A phenomenological model for sonic crystals based on artificial neural networks,The Journal of the Acoustical Society of America,2006.0
Metodos de Simulacion Monte Carlo y sus aplicaciones,Universitat Politecnica de Valencia,2000.0
Elastodynamical properties of Sturmian structured media,Journal of Sound and Vibration,2022.0
The Goldstine theorem for asymmetric normed linear spaces,Topology,2009.0
Nuclear structure of 231Ac,No indexada,2008.0
Acoustic barriers based on sonic crystals,Conferencia,2007.0
Curso de practicas de matematicas para primeros cursos de ingenieria,Universitat Politecnica de Valencia,1997.0
Two-proton multiplets in theN=82 nucleus                 62144               Sm82 from in-beamÎ³-measurements,Zeitschrift fur Physik A Hadrons and Nuclei,1993.0
Analysis of mathematical models produced when solving Fermi problems,Bolema: Boletim de Educacao Matematica,2017.0
Algebra lineal y descomposicion en valores singulares,Conferencia,2015.0
Neural network for estimating energy expenditure in paraplegics from heart rate,International journal of sports medicine,2014.0
Supersonic kinks in Coulomb lattices,Conferencia,2014.0
New arrangements of acoustic scatterers with high attenuation properties,Conferencia,2010.0
Application of metamaterials to control noise scattering during space vehicle lift-off,Conferencia,2021.0
Acoustic behavior of the VEGA launch pad environment,Conferencia,2016.0
Optimization of the acoustic systems,,2009.0
Generation of defects for improving properties of periodic systems,,2009.0
Structure of 231Ac: Measurements of level half-lives,The European Physical Journal Special Topics,2007.0
Compactness properties of bounded subsets of spaces of vector measure integrable functions and factorization of operators,Applied General Topology,2005.0
Particle-quadrupole and particle-octupole coupled states in 145Sm,Zeitschrift fur Physik A Hadrons and Nuclei,1997.0
Using neural networks and hierarchical cluster analysis to study goal kicks in football,International Journal of Sports Science & Coaching,2024.0
Validation of symmetry-induced high moment velocity and temperature scaling laws in a turbulent channel flow,Physical Review Applied,2024.0
Graph distances for determining entities relationships: a topological approach to fraud detection,International Journal of Information Technology & Decision Making,2023.0
Assessment of computational fluid dynamics acoustic prediction accuracy and deflector impact on launch aero-acoustic environment,Proceedings of Meetings on Acoustics,2022.0
Boundaries of oscillatory motion in structures with nonviscous dampers,Applied Sciences,2022.0
Critical relationships in nonviscous systems with proportional damping,Journal of Sound and Vibration,2020.0
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Revista internacional de transparencia e integridad,2018.0
Analisis del rol del profesor en la gestion de una actividad de modelizacion mediante un estudio de caso unico,Ensayos: Revista de la Facultad de Educacion de Albacete,2018.0
Modelling of continuous elastic systems by using the Finite Element Method,Conferencia,2017.0
Analisis de los procesos de resolucion de tres tareas de modelizacion,Conferencia,2017.0
Nonlinear Waves in a Discrete Magnetic Lattice,,2015.0
Evanescent modes and level repulsion states in sonic crystal stubbed waveguides,Arxiv preprint arXiv:,2011.0
Realidad y educacion: un modelo didactico para la catastrofe del Prestige,Conferencia,2008.0
Mathematics technology and engineering education,Conferencia,2004.0
Un modelo estocastico de propagacion de incendios forestales,Epsilon,2002.0
Un modelo simple de propagacion de incendios forestales con ecuaciones diferenciales ordinarias,Epsilon,2001.0
Modelizacion de una union pn de silicio para su uso en un panel fotovoltaico utilizando el programa Mathematica,Conferencia,2000.0
Curso de Practicas de Matematicas para primeros cursos de Ingenieria,Universidad Politecnica de Valencia,1997.0
Analytical approximations for multiple scattering in one-dimensional waveguides with small inclusions,Mechanical Systems and Signal Processing,2025.0
A Bellman Ford Algorithm for the Path-Length-Weighted Distance in Graphs,Mathematics Journal,2024.0
Algoritmos matematicos para una inteligencia artificial responsable etica y transparente,Revista valenciana destudis autonomics,2023.0
Following Vortices in Turbulent Channel Flows,,2021.0
Evolution model for epidemic diseases based on the Kaplan-Meier curve determination,Mathematics Journal,2020.0
Nonlinear waves in a chain of magnetically coupled pendula,Proceedings of Meetings on Acoustics,2018.0
Limits of perfect sound absorption in thin aluminum square plates,Conferencia,2018.0
Reflection of sound by Sonic Crystals: an application to the aerospace engineering,Conferencias y Comunicaciones de EuroRegio,2016.0
Solitary waves in nonlinear phononic crystals,No indexada,2016.0
Vibroacoustic effects of resonant sonic crystals in sound absorption,Conferencias y Comunicaciones de EuroRegio,2016.0
Una herramienta para la caracterizacion de modelos producidos en la resolucion de problemas de Fermi,Sociedad Espanola de Investigacion en Educacion Matematica,2015.0
A non-linear approach to signal processing by means of vector measure orthogonal functions,Publications of the Research Institute for Mathematical Sciences,2013.0
Focusing properties of axisymmetric acoustic metamaterials made of toroidal scatterers,ASME International Mechanical Engineering Congress and Exposition,2012.0
Modelling in spanish secondary education: description of a practical experience,Conferencia,2012.0
La modelizacion matematica en cuarto de la ESO,Conferencia,2011.0
Pantallas acusticas basadas en cristales de sonido de segunda generacion,Conferencia,2011.0
Determination of the thickness of sonic crystal acoustic barriers using evanescent modes,Conferencia,2010.0
Graph distances for determining inter-entities relations a topological approach to fraud detection,,
A Mathematical Model to Study Defensive Metrics in Football: Individual Collective and Game Pressures,Mathematics Journal,2024.0
The 2024 phononic crystals roadmap,Journal of Physics D: Applied Physics,2024.0
Hyperuniformity of quasiperiodic tilings generated by continued fractions,Physical Review Applied,2024.0
Deflector shape impact on aero-acoustic noise generation and propagation,Acta Astronautica,2023.0
Ensenanza del aprendizaje por refuerzo con un sencillo ejemplo de minimizacion de funciones,Universitat Politecnica de Valencia,2023.0
Dinámica de fluidos computacional para la predicción del ruido generado en el lanzamiento de cohetes,,2023.0
Selected aspects of complex hypercomplex and fuzzy neural networks,Arxiv preprint arXiv:,2022.0
Jornada del Dia Internacional del Derecho a Saber 2021,,2021.0
275 Age and Educational Attainment Predicts Engagement in a MHealth Intervention Conducted at a Safety-net Emergency Department,Annals of Emergency Medicine,2020.0
Where should I submit my work for publication? An asymmetrical classification model to optimize choice,Journal of Classification,2020.0
Acoustic stealth materials,Conferencia,2020.0
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Encuentros multidisciplinares,2020.0
286 Effects of Mobile Health on Emergency Department Patients With Diabetes With Social Supporters,Annals of Emergency Medicine,2019.0
Formulacion matricial en Acustica: el metodo de la matriz de transferencia,Conferencia,2019.0
Stealth Acoustic Materials for Scattering Cancellation,,2019.0
Measure Theory in Condensed Matter,Conferencia,2019.0
Scattering Suppression by Stealth Acoustic Materials,Phononics,2019.0
Use of Sonic Crystals for noise mitigation in the launch pad,Conferencia,2018.0
Non-Periodic Distribution of Scatterers and Broadband Acoustic Transparency,,2018.0
Strongly focused vortex beams by using flat Fresnel-spiral lenses,The Journal of the Acoustical Society of America,2018.0
Graph quasi-distances and extension of semi-Lipschitz functions in machine learning,,2018.0
Analisis del rol del profesor en la gestion de una actividad de modelizacion mediante un estudio de caso unico.,,2018.0
Vortices acusticos altamente focalizados mediante espirales de Fresnel,,2018.0
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Revista internacional de transparencia e integridad,2018.0
Modelizacion de sistemas elasticos continuos mediante el Metodo de Elementos Finitos,Conferencia,2017.0
Broadband reduction of the specular reflections by using sonic crystals,,2017.0
Nonlinear Waves in Layered Ionic Crystals,,2017.0
Absorcion sonora en cristales de sonido: aplicacion en el lanzamiento de cohetes espaciales,Revista de Acustica,2017.0
Gap Solitons in acoustic layered media,Conferencias y Comunicaciones de EuroRegio,2016.0
Second harmonic propagation in Coupled Oscillators,Conferencias y Comunicaciones de EuroRegio,2016.0
Acoustic behavior of the VEGA launch pad environment,Conferencias y Comunicaciones de EuroRegio,2016.0
Acoustic gap solitons in layered media,,2016.0
Second harmonic generation in a chain of magnetic pendulums,,2016.0
Acoustic gap solitons in layered media,,2016.0
Atenuacion del sonido mediante una distribucion periodica de capas de agua pulverizada,Revista de Acustica,2015.0
Propagation of intense acoustic waves in sonic crystals,Physics Procedia,2015.0
Experimental study of sound attenuation by layers of water droplets,,2015.0
Ultra-discrete kinks with supersonic speed in a crystal with realistic potentials,Arxiv preprint arXiv:,2014.0
Spectral analysis of the complex Hill operator on the star graph,Proceedings of the Institute of Mathematics and Mechanics,2014.0
Book of abstracts: Quodons in Mica 2013-Nonlinear Localized Travelling Excitations in Crystals,,2013.0
Kinks supersonicos en redes repulsivas,No indexada,2013.0
Primeros pasos con las tareas de modelizacion en secundaria,Conferencia,2013.0
Ecoesferas: una propuesta de modelizacion en el ambito de la escuela de Caminos,Conferencia,2013.0
Algebra lineal y juegos de mesa,Conferencia,2013.0
Effects of evanescent waves in phononic crystals with linear defects,Acoustics,2012.0
Band structure and transmission of 3D chiral sonic crystals,Acoustics,2012.0
Nuevos planteamientos en las practicas de matematicas con Mathematica en la ETSICCP de Valencia,Conferencia,2011.0
Influence of periodicity on the reflection properties of finite periodic media,The Journal of the Acoustical Society of America,2011.0
Level repulsion states and cavity modes excited by evanescent waves in sonic crystals waveguides,The Journal of the Acoustical Society of America,2011.0
Towards the control of evanescent waves in periodic acoustic materials,Arxiv preprint arXiv:,2011.0
Propuesta de modelizacion: Reflexion de ondas por una superficie rugosa,Conferencia,2011.0
Acoustic shield,WO Patent,2011.0
Tunable wideband bandstop acoustic filter based on 2D multi-physical phenomena periodic systems,Arxiv preprint arXiv:,2011.0
Experimentacion y validacion de estrategias de evaluacion en asignaturas de matematicas en los grados de Obras Publicas e Ingenieria Civil,Conferencia,2011.0
La modelizacion matematica para una ensenanza realista de las matematicas en el ambito de la Ingenieria,Conferencia,2011.0
Haces sonoros en cristales de sonido finitos,Conferencia,2011.0
Sistema de adquisicion de datos de alta precision para el rango audible en condiciones controladas: 3DReAMS,Conferencia,2011.0
Linea de investigacion de cristales de sonido en la Universidad Politecnica de Valencia,Conferencia,2011.0
Nuevos planteamientos en las practicas de matematicas con Mathematica en la ETSICCP de Valencia:[poster],Conferencia,2011.0
Sonic crystal barriers with absorbent and resonant scatterers.,The Journal of the Acoustical Society of America,2010.0
Analysis of the reflection properties of sonic crystal devices.,The Journal of the Acoustical Society of America,2010.0
Design techniques for superposition of acoustic bandgaps using fractal geometries,Arxiv preprint arXiv:,2010.0
Comportamiento de barreras de Cristales de Sonido con dispersores resonantes,Revista de Acustica,2010.0
Comportamiento de barreras de Cristales de Sonido con dispersores resonantes,Revista de Acustica,2010.0
Acoustic barriers made with sonic crystal using local resonators as scatterers,Conferencia,2007.0
A design procedure for acoustic barriers based on sonic crystals,Conferencia,2007.0
New parameters to increase the sound attenuation in green acoustic screens,Conferencia,2007.0
Mathematical Techniques for the Design of Band Gap Materials,Conferencia,2007.0
Dynamics dynamical systems lattice effects quantum solids-Interferometric method of determining the refraction index of two-dimensional sonic crystals,Physical Review Applied,2007.0
Metrizability of the unit ball of the dual of a quasi-normed cone,Bollettino dell Unione Matematica Italiana,2004.0
Normas asimetricas y los espacios de complejidad dual,Universitat Politecnica de Valencia,2003.0
Octupole correlations in heavy odd-A Ra isotopes,Conferencia,2003.0
Matematicas Asistidas Por Ordenador,Universitat Politecnica de Valencia,2001.0
Problemas de Calculo i,Universitat Politecnica de Valencia,2001.0
Nuclear structure of {sup 231} Ra,No indexada,1999.0
B(E1) rates in  and traces of octupole correlations at the upper border of the  island,American Institute of Physics,1999.0
Routing problems revisited: path integral formalism and Monte Carlo methods,Computer Physics Communications,1999.0
Una propuesta para la contextualizacion de las matematicas en la ensenanza universitaria.,Matematicas: Ensenanza Universitaria,1999.0
Dos ejemplos de introduccion de los metodos de simulacion Monte Carlo en los primeros cursos de las carreras tecnicas,,1999.0
La influencia de los errores conceptuales en la ensenanza de las matematicas en la universidad,Tarbiya Revista de Investigacion e Innovacion Educativa,1999.0
B (E1) rates in  and traces of octupole correlations at the upper border of the A= 225 island,,1999.0
La logica booleana y su aplicacion a la fisica nuclear,Quaderns de Filosofia i Ciencia,1998.0
Utilizacion de compresas radiactivas en terapia medica durante los anos 40 en Espana,Revista espanola de fisica,1998.0
First identification of {nu} f {sub 7/2}{sup 3} excitations in {sup 151} Dy,,1997.0
First Identification of Î¼f7/23 Excitations in 151Dy,ATOMKI Annual Report,1997.0
Interpretation of structure of {sup 156} Tm,ATOMKI Annual Report,1996.0
Two-proton multiplets in the N= 82 nucleus [sub 62][sup 144] Sm [sub 82] from in-beam [gamma]-measurements,Zeitschrift fur Physik A Hadrons and Nuclei,1993.0
European symposium on environmental acoustics and on buildings acoustically sustainable,,
Scattering control by using correlated disorder,,
Natural sonic crystal absorber constituted of Aegagropilae fiber network,,
Nuevos foros educativos para la docencia del siglo XXI: modelling in science education and learning,,
MSEL,,
Results in Engineering,,
Efficient Second Harmonic Generation of Narrow Beams in 2D Sonic Crystals,,
A crowdion in mica,,
Nonlinear Waves in a Lattice of Magnetic Dipoles,,
Kinks in a chain of magnetic coupled pendulums: Experimental and numerical study,,
Surenet: A Distributed Compliance Network for Taboow,,
Interaccion Coulombiana estorninos y Angry BirdsTM,,
Refraction index behaviour of sonic crystals in the range of low frequencies,,
Nonlinear waves in periodic media: from lattices to superlattices and phononic crystals,,
Annales de didactique et de sciences cognitives. V. 20. p. 47-60. A proposal of action to introduce modelling in secondary classroom.(Une proposition d'action pour introduire ...,No indexada,
MSEL,,
MSEL,,
El profesor ante la actividad,,
Helical Bessel Beam Formation by an Archimedean Spiral Grating,,
Diffusion of Sound Waves by Sonic Crystals,,
Wave localization in chirped sonic crystals,Conferencia,
Book of abstracts. Quodons in Mica 2013 Nonlinear localized travelling excitations in crystals. Altea Alicante Spain September 18-21,Conferencia,
Nonlinear acoustic waves in periodic media,,
42º Congreso Español de Acústica Encuentro Ibérico de Acústica European symposium on environmental acoustics and on buildings acoustically sustainable,,
Focalizaciondeondasacusticas medianteunalenteformadapor dispersorestoroidalesrigidos.,,
List of contents,,
Actualidad y educación: un modelo didáctico para la catástrofe del Prestige.,,
otros (2001): Problemas de calculo,Universitat Politecnica de Valencia,
On the Numerical Modeling of Elastic Resonant Acoustic Scatterers,,
Properties of the 150,Nature,
V Italian-Spanish Conference on General Topology and its Applications,,
Vector measure orthogonal sequences and signal approximation,,
Optimization of the acoustic attenuation of sonic crystals by means of the creation of vacancies,,
