title,journal,year,otros_investigadores
Automatic identification and evaluation of Fibonacci retracements: Empirical evidence from three equity markets,Expert Systems with Applications,2022.0,P Tsinaslanidis;F Guijarro;N Voukelatos
Estrategia de inversion bursatil y reconocimiento grafico de patrones: Aplicacion sobre datos intradia del indice Dow Jones,Cuadernos de Administracion,2014.0,R Cervello Royo;F Guijarro Martinez;K Michniuk
The added value of non-financial information in internet firms pricing,SSRN,2014.0,FG Martinez
Factores discriminantes de la inversion en intangibles de las empresas tecnologicas,Investigaciones europeas de direccion y economia de la empresa,2006.0,IM Clemente;FG Martinez
Modelo de valoracion en ambiente de incertidumbre,Economia Agraria y Recursos Naturales,2005.0,J Aznar;F Guijarro
Economic recovery and effectiveness of active labour market initiatives for the unemployed in Spain: A gender perspective of the Valencian region,Sustainability,2018.0,F Guijarro
Valoracion de activos intangibles empresariales: Estado del arte y retos pendientes,"Finance, Markets and Valuation",2016.0,F Garcia Garcia;F Guijarro
Probability of deafault using the logit model: The impact of explanatory variable and data base selection,International Scientific Conference: Whither our Economics,2012.0,C Bartual Sanfeliu;F Garcia Garcia;F Guijarro;A Romero Civera
A surrogate similarity measure for the mean-variance frontier optimisation problem under bound and cardinality constraints,Journal of the Operational Research Society,2021.0,F Guijarro;PE Tsinaslanidis
Clasificacion multicriterio de las empresas de prensa digital espanolas,"Finance, Markets and Valuation",2015.0,F Guijarro
Nuevos metodos de evaluacion: modelos multicriterios Valencia,Espana: Universitat Politecnica de Valencia,2012.0,JA Bellver;FG Martinez
Valoracion Inmobiliaria. Metodos y Aplicaciones (Espana e Iberoamerica),Editorial Universitat Politecnica de Valencia,2012.0,AA Lopez Perales;J Aznar Bellver;F Guijarro Martinez;R Gonzalez Mora
DESIGNING PRACTICAL CLASSES ON STOCK MARKETS THROUGH SIMULATION AND GAMIFICATION,INTED,2023.0,FG Garcia;FG Martinez;JO Muncharaz
Testing for Sequences and Reversals on Bitcoin Series,International Conference on Applied Economics,2022.0,P Tsinaslanidis;F Guijarro
Relacion entre precio de alquiler y renta en el mercado residencial espanol y politica de vivienda,International Review of Economic Policy-Revista Internacional de Politica ...,2021.0,AB Euroval;F Guijarro;E Gumersindo Ruiz
WITHDRAWN: A combined genetic algorithm and inverse data envelopment analysis model for target setting in mergers,Expert Systems with Applications: X,2019.0,F Guijarro;M Martinez-Gomez;D Visbal-Cadavid
Estadistica aplicada a la valoracion: modelos multivariantes,Coleccion Academica. Editorial UPV,2013.0,F Guijarro Martinez
Valoracion multicriterio de empresas: una aplicacion al sector bodeguero,Revista Espanola de Estudios Agrosociales y Pesqueros,2010.0,E Guijarro;F Guijarro
Asset appraisal method based on the analytic network process,,2009.0,P Aragones-Beltran;M Garcia-Melon;J Aznar;F Guijarro
Valoracion multicriterio de empresas: una aplicacion al sector bodeguero espanol,Direccion y Organizacion,2009.0,E Guijarro;F Guijarro
Valoracion automatica de inmuebles residenciales mediante modelos de Machine Learning,Revista de Estudios Empresariales. Segunda Epoca,2023.0,FG Martinez
Impact of foreign exchange risk on investment portfolio performance in Latin American stock indexes,Vilnius Gediminas Technical University,2016.0,I Arribas;J Gonzalez-Bueno;F Guijarro;J Oliver
The Convenience of Applying Multilevel Modeling on Real Estate Valuation,,2015.0,I Arribas;F Garcia;F Guijarro;J Oliver
Partial index tracking: satisfying different investment profiles with the same subset of stocks,Vilnius Gediminas Technical University,2012.0,F Garcia;F Guijarro;I Moya
Ranking multicriterio de viviendas: una adaptacion del modelo de precio unico,Estudios DE Economia Aplicada,2010.0,RE Cervello Royo;F Garcia Garcia;F Guijarro Martinez
Un procedimiento eficiente para la seleccion de variables en modelos factoriales de valoracion de empresas,Revista europea de direccion y economia de la empresa,2009.0,FG Martinez;IM Clemente
Casos practicos de contabilidad analitica,Ed. Univ. Politec. Valencia,2005.0,FG Garcia;FG Martinez
Modelos de valoracion en ambiente de incertidumbre,Economia Agraria y Recursos Naturales-Agricultural and Resource Economics,2004.0,JA Bellver;FG Martinez
Foreign Exchange Forecasting Models: LSTM and BiLSTM Comparison,Engineering Proceedings,2024.0,F Garcia;F Guijarro;J Oliver;R Tamosiuniene
PROPOSAL FOR TRANSVERSALITY IN THE FINAL DEGREE PROJECT IN THE FACULTY OF BUSINESS ADMINISTRATION AND MANAGEMENT,INTED,2023.0,FG Garcia;FG Martinez;JO Muncharaz
"Ranking the Performance of Universities: The Role of Sustainability. Sustainability 2021, 13, 13286",s Note: MDPI stays neutral with regard to jurisdictional claims in published ...,2021.0,C Burmann;F Garcia;F Guijarro;J Oliver
Valoracion inmobiliaria,Editorial de la Universidad Politecnica de Valencia,2020.0,FG Martinez
"Characteristics of Unemployed People, Training Attendance and Job Searching Success in the Valencian Region (Spain)",Data,2018.0,F Guijarro
Una comparativa entre el metodo de valoracion por homogeneizacion y el modelo mediavarianza de seleccion de carteras,Aportaciones de la Escuela Espanola de Valoracion: homenaje al profesor ...,2018.0,FG Martinez
"Market trends, momentum effect and efficient market hypothesis",Universitat Politecnica de Valencia,2017.0,J Eguiguren Balerdi
Propuesta de una nueva metodologia para el establecimiento de zonas en las que aplicar los diferentes tipos del coeficiente de situacion a efectos del impuesto de actividades ...,"Finance, Markets and Valuation",2017.0,F Guijarro
The use of the R statistical software in the quantitative finance subject: development of skills and competences,"Finance, Markets and Valuation",2017.0,RE Cervello Royo;F Guijarro;J Oliver-Muncharaz
"Macroeconomic Analysis of the Effects of Financial and Commercial Liberalization on Economic Growth in Mexico, 1988-2011",Perfiles latinoamericanos,2015.0,F Martinez;L Quintana;R Valencia
MOTIVATION IN THE CLASSROOM: AN APPLICATION TO FINANCE SUBJECTS IN THE FACULTY OF BUSINESS ADMINISTRATION AND MANAGEMENT,ICERI,2015.0,F Garcia;F Guijarro;J Oliver
THE ENTREPRENEURSHIP ACTIVITIES IN THE CLASSROOM IN THE GRADE OF BUSINESS ADMINISTRATION AND MANAGEMENT,ICERI,2015.0,F Garcia;F Guijarro;J Oliver
"Residential trade and industry: European market analysis, future trends and influencing factors",Arbeitspapiere der FOM,2015.0,R Cervello-Royo;FG Martinez;T Pfahler;M Preuss
FORECASTING RETURNS AND CONDITIONAL VOLATILITY IN THE SPANISH IBEX-35 STOCK INDEX USING GARCH-M MODELS AND THE BPNN,PRACTICE AND RESEARCH IN PRIVATE AND PUBLIC SECTOR–,2014.0,F GARCIA;F GUIJARRO;J OLIVER;A ROMERO
Internacionalizacion docente apoyada por el empleo de las tecnologias de la informacion y la comunicacion,La formacion y las nuevas tecnologias en la docencia universitaria,2012.0,JA Bellver;FG Garcia;FG Martinez
El uso de las TIC en el proceso ensenanza-aprendizaje de la docencia no presencial,El presente de los nuevos titulos: III Jornada nacional sobre estudios ...,2011.0,JA Bellver;FG Garcia;FG Martinez
Analisis y propuestas de actuacion para maximizar los beneficios de los programas de movilidad,Univest,2011.0,FG Garcia;FG Martinez;DG Conesa;MMM Sanchez
Crise boursiere: preference pour la gestion active ou la gestion passive?,Innovar,2011.0,F Garcia;F Guijarro
Evaluating patent portfolios by means of multicriteria analysis: Evaluacion de carteras de patentes mediante analisis multicriterio,Revista de Contabilidad-Spanish Accounting Review,2011.0,F Garcia;X Wang;F Guijarro;I Moya
Ranking de activos inmobiliarios: un modelo de equilibrio entre la oferta y la demanda,Los mercados del manana: bases para su analisis hoy,2011.0,RC Royo;FG Martinez;IM Clemente
Housing Ranking: a model of equilibrium between buyers and sellers expectations,Louvain-la-Neuve: European Regional Science Association (ERSA),2011.0,RC Royo;FG Garcia;F Guijarro-Martinez;I Moya-Clemente
Analisis y propuestas de actuacion para maximizar los beneficios de los programas de movilidad,Universitat de Girona. Institut de Ciencies de l'Educacio Josep Pallach,2011.0,F Garcia Garcia;D Gracia Conesa;F Guijarro Martinez;M Marin Sanchez
DISTANCE LEARNING AND NEW TECHNOLOGIES: ENHANCING THE INTERNATIONALIZATION OF UNIVERSITIES,EDULEARN,2011.0,F Garcia;F Guijarro;C Bartual
Key financial factors in rural savings bank sector reorganisation.,,2010.0,F Garcia Garcia;F Guijarro Martinez;I Moya Clemente
The curvature of the tracking error frontier: a new criterion for the partial index tracking problem,"MODELLING FOR ADDICTIVE BEHAVIOUR, MEDICINE AND ENGINEERING",2010.0,F Garcıa;F Guijarro;I Moya
Multicriteria firm valuation: an application to the wine-producing sector.,,2010.0,E Guijarro;F Guijarro
Measuring Performance in the Banking Sector.,"MODELLING FOR MEDICINE, BUSINESS AND ENGINEERING",2009.0,F Garcıa;F Guijarro;I Moya
Asset appraisal method based on the analytic network process,Comunicaciones presentadas al XIII Congreso Internacional de Ingenieria de ...,2009.0,PA Beltran;MG Melon;JA Bellver;F Guijarro
Un ranking de cajas de ahorros espanolas basado en metodologia multicriterio,Administrando en entornos inciertos. XXIII Congreso Anual AEDEM,2009.0,F Garcia Garcia;F Guijarro Martinez;I Moya Clemente
Un ranking de Cajas de Ahorro espanolas basado en metodologia multicriterio,Administrando en entornos inciertos= managing in uncertain environment,2009.0,FG Garcia;FG Martinez;IM Clemente
An algorithm for variable selection in firm valuation models,International Journal of Business Performance and Supply Chain Modelling,2009.0,F Garcia;F Guijarro;I Moya
Agricultural firm valuation: an extension of the factor models.,,2008.0,F Garcia Garcia;F Guijarro Martinez;I Moya Clemente
FERNANDO GARCIA GARCIA (**) FRANCISCO GUIJARRO MARTINEZ (**) ISMAEL MOYA CLEMENTE (**),Revista espanola de estudios agrosociales y pesqueros,2008.0,FG MARTINEZ
Modelling aesthetic variables in the valuation of paintings: An interval goal programming approach Cb: 290,Operations Research Management Science,2008.0,J Azhar;F Guijarro
Valoracion de empresas cotizadas en bolsa: una revision metodologica de los modelos factoriales,Decisiones basadas en el conocimiento y en el papel social de la empresa: XX ...,2007.0,FG Martinez;IM Clemente
Index tracking: un enfoque de componentes principales,Empresa y sociedad [Recurso electronico]: respondiendo al cambio ...,2007.0,FG Martinez;IM Clemente
Modelos de valoracion economica de obras de arte pictoricas: valoracion por intervalos,El comportamiento de la empresa ante entornos dinamicos: XIX Congreso anual ...,2007.0,JA Bellver;FG Martinez
Evaluation methods based on a goal programming model: a restricted evaluation model.,,2004.0,J Aznar Bellver;F Guijarro Martinez
Valuation models in an uncertainty environment,Economia Agraria y Recursos Naturales-Agricultural and Resource Economics,2004.0,J Aznar Bellver;F Guijarro Martinez
Metodos de valoracion basados en la programacion por metas: modelo de valoracion restringida,Revista espanola de estudios agrosociales y pesqueros,2004.0,FG Martinez;JA Bellver
Valuation models in an uncertainty environment,AgEcon Search,2004.0,JA Bellver;FG Martinez
Inversion I+ D y rendimiento de los comportamientos de las acciones de empresas de Internet,Revista europea de direccion y economia de la empresa,2004.0,FG Martinez;IM Clemente
Introduccio a la Comptabilitat de Costos,Ed. Univ. Politec. Valencia,2004.0,FG Garcia;FG Martinez
El efecto palanca de los intangibles en el valor de las empresas de Internet,Revista de Contabilidad y Tributacion. CEF,2003.0,FG Martinez;IM Clemente
La relevancia de la informacion financiera en la valoracion bursatil de las empresas de internet,La relevancia de la informacion financiera en la valoracion bursatil de las ...,2003.0,F GUIJARRO MARTINEZ
Criterios para la formacion de carteras sobre acciones de empresas de Internet,Estrategia financiera,2003.0,FG Martinez;IM Clemente
La relevancia de la informacion financiera en la valoracion bursatil de las empresas de internet,Universitat Politecnica de Valencia,2003.0,FG Martinez
The Added Value of Non-Financial Information in Internet Firms Pricing,Available at SSRN,2002.0,F Guijarro Martinez;I Moya Clemente
Methodology for the Economic Valuation of Buildings of Artistic and Historic Heritage,ERES,2001.0,A Blasco;JA Rodriguez;F Guijarro
Gestion financiera de la empresa inmobiliaria,Universidad Politecnica de Valencia,2001.0,F Guijarro;JA Rodriguez;FJR Sanchis;IB Sanfeliu
Informatica avanzada para tasadores: modulo 0.8,"Universidad Politecnica de Valencia, Servicio de Publicaciones",2001.0,F Guijarro;A Blasco
Un modelo de contabilidad de gestion y analisis de eficiencia en las bibliotecas universitarias. Su aplicacion a la biblioteca de la Universidad Politecnica de Valencia,Situacion y tendencias de la contabilidad de gestion en el ambito ...,2000.0,AB Ruiz;FG Martinez
Mercado inmobiliario nacional,"Universidad Politecnica de Valencia, Servicio de Publicaciones",2000.0,JA Rodriguez;F Guijarro;FJR Sanchis
Nuevos metodos de estudio en embriologia,Reproduccion y desarrollo,1999.0,C Crespo;FJM Guijarro
Gestion financiera de la empresa turistica,"Universidad Politecnica de Valencia, Servicio de Publicaciones",1999.0,A Blasco;F Guijarro;FJR Sanchis
Direccion de marketing: economia de los recursos informaticos,"Universidad Politecnica de Valencia, Servicio de Publicaciones",1999.0,N Guadalajara;F Guijarro
Valoracion del agua de riego: Unidades didacticas. Modulo 3.3,"Universidad Politecnica de Valencia, Servicio de Publicaciones",1998.0,N Guadalajara;F Guijarro;A Oltra
Valoracion del agua de riego,Universidad Politecnica de Valencia,1998.0,NG Olmeda;F Guijarro;A Oltra
finanzas-crisis financiera,,,F Garcia;F Guijarro
AUTOMATIC VALUATION OF RESIDENTIAL PROPERTIES USING MACHINE LEARNING MODELS,,,FG Martinez
Estadista aplicada a la valoracion,,,FG Martinez
"Crisis bursatil:¿ Es preferible una estrategia de gestion activa o pasiva? Stock market crisis: which is preferable, an active or passive management strategy? Crise boursiere ...",,,F Garcia;F Guijarro
"Finance, Markets and Valuation",,,R Cervello-Royo;F Guijarro
LOS COSTES DE GESTION DEL RIESGO EN LA EMPRESA AGRARIA,,,F Ribal Sanchis;JPS Sagreras;J Luis;F Guijarro Martinez
Determining Credit Spreads for Private Firms That Have No Credit Rating,,,P Morales;F Guijarro;J Hernandez
La problematica en la determinacion de los diferenciales de credito para las entidades privadas que no poseen una calificacion crediticia,,,PM Banuelos;FG Martinez;JH Cortes
Valoracion por intervalos,,,JA Bellver;FG Martinez
APLICACION DE COSTES PRESUPUESTADOS PARA LA VALORACION DE MARCAS DE CLUBES DE FUTBOL ESPANOLES,,,FG Martinez;AB Ruiz;FJR Sanchis;JAR Gonzalez
VALORACION DE INTANGIBLES EN LAS EMPRESAS DE INTERNET,SOCOTE,,FG Martinez;IM Clemente
Conversion de las probabilidades de incumplimiento a diferencial de credito para el caso mexicano,,,PM Banuelos;JH Cortes;FG Martinez
Valuation methods based on goal programming: constrained valuation model,Revista Espanola de Estudios Agrosociales y Pesqueros (Espana),,J Aznar Bellver;F Guijarro Martinez
"Los costes de gestion del riesgo en la empresa agraria Ribal Sanchis, Fco. Javier Perez-Salas Sagreras, Jose Luis",,,F Guijarro Martinez
SISTEMA DE COSTES POR PROCESO Y SU APLICACION A LA VALORACION DE PLANTAS DE VIVERO.,,,F Guijarro Martinez
Valoracion multicriterio de empresas: una aplicacion al sector bodeguero espanol Firm multicriteria valuation: an application to the Spanish wine producer firms,D IRECCION Y O RGANIZACION,,E Guijarro;F Guijarro
