title,journal,year
Numerical resolution of the hyperbolic heat equation using smoothed mathematical functions instead of Heaviside and Dirac delta distributions,International communications in heat and mass transfer,2013.0
Broadband reduction of the specular reflections by using sonic crystals: A proof of concept for noise mitigation in aerospace applications,Aerospace Science and Technology,2018.0
Bright and gap solitons in membrane type acoustic metamaterials,Physical Review E,2017.0
Rapid additive manufacturing of optimized anisotropic metaporous surfaces for broadband absorption,Journal of Applied Physics,2021.0
3D printed sound absorbing metafluid inspired by cereal straws,Scientific Reports,2019.0
Subwavelength acoustic vortex beams using self demodulation,Physical Review Applied,2021.0
Periodic systems as road traffic noise reducing devices: Prototype and standardization,Environmental Engineering and Management Journal,2015.0
Level repulsion and evanescent waves in sonic crystals,Physical Review B Condensed Matter and Materials Physics,2011.0
Graded and anisotropic porous materials for broadband and angular maximal acoustic absorption,Materials,2020.0
General method to retrieve all effective acoustic properties of fully anisotropic fluid materials in three dimensional space,Journal of Applied Physics,2019.0
Experimental validation of deep subwavelength diffusion by acoustic metadiffusers,Applied Physics Letters,2019.0
Second harmonic generation in membrane type nonlinear acoustic metamaterials,Crystals,2016.0
Nonreciprocal and even Willis couplings in periodic thermoacoustic amplifiers,Physical Review B,2021.0
Analytical modeling of one dimensional resonant asymmetric and reciprocal acoustic structures as Willis materials,New Journal of Physics,2021.0
Natural sonic crystal absorber constituted of seagrass (Posidonia Oceanica) fibrous spheres,Scientific Reports,2021.0
Acoustic characterization of silica aerogel clamped plates for perfect absorption,Journal of Non Crystalline Solids,2018.0
High amplitude sound propagation in acoustic transmission line metamaterial,Applied Physics Letters,2021.0
Acoustic wave propagation in effective graded fully anisotropic fluid layers,The Journal of the Acoustical Society of America,2019.0
Dark solitons in acoustic transmission line metamaterials,Applied Sciences,2018.0
Analytical validation of COMSOL Multiphysics for theoretical models of Radiofrequency ablation including the Hyperbolic Bioheat transfer equation,,2010.0
Wave transport in 1D stealthy hyperuniform phononic materials made of non resonant and resonant scatterers,APL Materials,2021.0
Zero phase propagation in realistic plate type acoustic metamaterials,Applied Physics Letters,2019.0
Evanescent modes in sonic crystals: Complex dispersion relation and supercell approximation. J. Appl. Phys. 108 044907 (2010). V. Romero Garcia JV Sanchez Perez S, Evidences of evanescent bloch waves in phononic crystals.  Appl. Phys. Lett,2010.0
Compact resonant systems for perfect and broadband sound absorption in wide waveguides in transmission problems,Scientific Reports,2022.0
The finite element time domain method for elastic band structure calculations,Computer Physics Communications,2019.0
Nonlinear focusing of ultrasonic waves by an axisymmetric diffraction grating embedded in water,Applied Physics Letters,2015.0
Unlocked evanescent waves in periodic structures,Optics Letters,2013.0
On the control of propagating acoustic waves in sonic crystals: analytical numerical and optimization techniques,Universidad Politecnica de Valencia,2010.0
Wave transport in stealth hyperuniform materials: The diffusive regime and beyond,Applied Physics Letters,2022.0
Fundamental constraints on broadband passive acoustic treatments in unidimensional scattering problems,Proceedings of the Royal Society A,2022.0
Localized interface modes in one dimensional hyperuniform acoustic materials,Journal of Physics D: Applied Physics,2021.0
Doping of a plate type acoustic metamaterial,Physical Review B,2020.0
Thermodynamic efficiency of solar photovoltaic modules,Environmental Engineering and Management Journal,2015.0
Enhanced transmission band in periodic media with loss modulation,Applied Physics Letters,2014.0
Angular band gaps in sonic crystals: Evanescent waves and spatial complex dispersion relation,Journal of Vibration and Acoustics,2013.0
Analysis of the wave propagation properties of a periodic array of rigid cylinders perpendicular to a finite impedance surface,Europhysics Letters,2011.0
Subwavelength Broadband Perfect Absorption for Unidimensional Open‐Duct Problems,Advanced Materials Technologies,2023.0
Control of bending wave reflection at beam terminations by thermally tunable subwavelength resonators,Journal of Sound and Vibration,2022.0
Asymmetric propagation using enhanced self demodulation in a chirped phononic crystal,AIP Advances,2016.0
Noise certification of a sonic crystal acoustic screen designed using a triangular lattice according to the standards EN 1793 ( 1 2 3),EuroNoise Maastricht,2015.0
Stealth and equiluminous materials for scattering cancellation and wave diffusion,Waves in Random and Complex Media,2024.0
Metadiffusers for quasi perfect and broadband sound diffusion,Applied Physics Letters,2021.0
Experimental evidence of a hiding zone in a density near zero acoustic metamaterial,Journal of Applied Physics,2021.0
Acoustic metamaterial absorbers,Acoustic Waves in Periodic Structures Metamaterials and Porous Media: From,2021.0
Second harmonic generation in acoustic waveguides loaded with an array of side holes,Acta Acustica united with Acustica,2018.0
Complex dispersion relation recovery from 2D periodic resonant systems of finite size,Applied Sciences,2019.0
Acoustically penetrable sonic crystals based on fluid like scatterers,Journal of Physics D: Applied Physics,2014.0
Sonic crystal acoustic barriers based on scatterers with added acoustical properties,INTER NOISE and NOISE CON Congress and Conference Proceedings,2010.0
Obtencio dels modes de resonancia a una geometria complexa: proposta didactica de modelitzacio amb elements finits,Modelling in Science Education and Learning,2009.0
High optimization process for increasing the attenuation properties of acoustic metamaterials by means of the creation of defects,Applied Physics Letters,2008.0
Experimental characterization of rigid scatterer hyperuniform distributions for audible acoustics,Physical Review B,2022.0
Matrix formulation in Acoustics: The transfer matrix method,Modelling in Science Education and Learning,2019.0
Design of wideband attenuation devices based on Sonic Crystals made of multi phenomena scatterers,Acoustics,2012.0
Genetic algorithm in the optimization of the acoustic attenuation systems,International Work Conference on Artificial Neural Networks,2007.0
Interferometric method of determining the refraction index of two dimensional sonic crystals,Physical Review B Condensed Matter and Materials Physics,2007.0
A phenomenological model for sonic crystals based on artificial neural networks,The Journal of the Acoustical Society of America,2006.0
Soft solid subwavelength plates with periodic inclusions: Effects on acoustic Transmission Loss,Journal of Sound and Vibration,2024.0
Fabrication and characterization of 3D printed thin plates for acoustic metamaterials applications,IEEE Sensors Journal,2019.0
Rainbow trapping absorbers for transmission problems: broadband and perfect sound absorbing panels,Proceedings of,2017.0
Molding the acoustic attenuation in quasi ordered structures: experimental realization,Applied physics express,2012.0
Acoustic barriers based on sonic crystals,International Design Engineering Technical Conferences and Computers and,2007.0
Optimal absorption of flexural energy in thin plates by critically coupling a locally resonant grating,Waves in Random and Complex Media,2024.0
Slow sound based delay line acoustic metamaterial,Physical Review Applied,2022.0
Fundamentals and Applications of Acoustic Metamaterials: From Seismic to Radio Frequency,ISTE Limited,2019.0
Perfect and broadband acoustic absorption in deep sub wavelength structures for the reflection and transmission problems,The Journal of the Acoustical Society of America,2017.0
Control of acoustic absorption in 1D scattering by indirect coupled resonant scatterers,arXiv preprint arXiv:,2015.0
New arrangements of acoustic scatterers with high attenuation properties,INTER NOISE and NOISE CON Congress and Conference Proceedings,2010.0
Non locality of the Willis coupling in fluid laminates,Wave Motion,2022.0
Application of metamaterials to control noise scattering during space vehicle lift off,Euronoise,2021.0
Tunability of the resonant modes of an Acoustic Black Hole embedded in an infinite thin plate,INTER NOISE and NOISE CON Congress and Conference Proceedings,2017.0
Optimization of the acoustic systems,Encyclopedia of Artificial Intelligence,2009.0
Impedance tube measurements of the effective acoustic properties of anisotropic porous media,,2023.0
Asymmetric metaporous treatment: Optimization for perfect sound absorption 3d printing and characterization with air flow,,2021.0
Optimization of 3D printed porous materials accounting for manufacturing defects,INTER NOISE and NOISE CON Congress and Conference Proceedings,2021.0
Crystallization ages and geochemistry of the Miners Bay and Cedar Bay Plutons Prince William Sound Alaska,Proceedings of the Keck Geology Consortium,2019.0
Perceptual evaluation of metamaterials as insulation partitions: A listening test within the COST action DENORMS (CA15125),International Conference on Noise and Vibration Engineering (ISMA,2018.0
Absorcion Perfecta de baja frecuencia por paneles acusticos ultrafinos basados en metamateriales,,2017.0
3D printed straw inspired metamaterial for sound absorption,,2017.0
Metadiffusers: sound diffusers with deep subwavelength dimensions,,2017.0
Perfect and broadband acoustic absorption by critical coupling,arXiv preprint arXiv:,2014.0
Evanescent modes and level repulsion states in sonic crystal stubbed waveguides,arXiv preprint arXiv:,2011.0
Wave propagation in beams with multiple resonators: conditions for weak scattering and the Born approximation,arXiv preprint arXiv:,2024.0
On the monopolar and dipolar acoustic responses of a passive single point scatterer subjected to low Mach number grazing air flow,Journal of Sound and Vibration,2024.0
Fundamental limitations of passive acoustic liners with grazing flow,,2024.0
A subwavelength insulation panel for acoustic and aeroacoustic sources,INTER NOISE and NOISE CON Congress and Conference Proceedings,2023.0
Explicit Modeling and Optimization of Acoustic Metalenses for Baffled Sources,Physical Review Applied,2023.0
A helicoidal parametric antenna for subwavelength vortex generation,Proceedings of Meetings on Acoustics,2022.0
Scattering evaluation of equivalent surface impedances of acoustic metamaterials in large FDTD volumes using RLC circuit modelling,Applied Sciences,2021.0
Design of a Multiwaves Vibration Filtering,SAE Technical Paper,2020.0
Limits of perfect sound absorption in thin aluminum square plates,Euronoise,2018.0
From metaporous materials to subwavelength absorbers: some recipe to design perfect sound absorbers,IcETRAN Conference Kladovo Serbia,2017.0
Evidence of multimodal vibration damping using a single piezoelectric patch with a negative capacitance shunt,The Journal of the Acoustical Society of America,2017.0
Reflection of sound by Sonic Crystals: an application to the aerospace engineering,Conferencias y Comunicaciones de EuroRegio,2016.0
Vibroacoustic effects of resonant sonic crystals in sound absorption,Conferencias y Comunicaciones de EuroRegio,2016.0
Focusing properties of axisymmetric acoustic metamaterials made of toroidal scatterers,ASME International Mechanical Engineering Congress and Exposition,2012.0
Pantallas acusticas basadas en cristales de sonido de segunda generacion,Tecniacustica,2011.0
Determination of the thickness of sonic crystal acoustic barriers using evanescent modes,INTER NOISE and NOISE CON Congress and Conference Proceedings,2010.0
The 2024 phononic crystals roadmap,Journal of Physics D: Applied Physics,2024.0
Design of a locally resonant system to reduce noise inside the payload fairing of a launcher during the lift off,Aerospace Science and Technology,2024.0
Acoustic Metamaterials for Sub wavelength Broadband and Perfect Absorption in Ventilated Problems,Acoustic Metamaterials: Absorption Cloaking Imaging Time Modulated Media,2024.0
Dispersion relationship of phononic generalized beams,arXiv preprint arXiv:,2024.0
Optimal bi state acoustic metamaterial for broadband sound absorption and diffusion: A real estate dilemma,The Journal of the Acoustical Society of America,2024.0
Acoustic treatment coating comprising a folded ordered metaporous material,US Patent App.,2023.0
Loudspeaker grating with directional sound function,,2023.0
Dispersion of elastic and acoustic waves in multilayer structures involving poroelastic materials,Resonance Journees Jeunes Chercheurs/Chercheuses en Acoustique Vibrations et,2023.0
Compact asymmetric treatments for perfect sound absorption in ventilated problems,INTER NOISE and NOISE CON Congress and Conference Proceedings,2023.0
Bi directional Holographic Lens for Simultaneous Control of Reflected and Transmitted Ultrasonic Fields,,2023.0
A helicoidal parametric antenna for subwavelength vortex generation,Physical Acoustics,2022.0
Conception de Traitements Poreux Optimaux a partir du Controle de leur Microstructure,,2022.0
Traitement Compact et Asymetrique pour Absorption Acoustique Parfaite et Large Bande dans un Guide d'Ondes de Grande Section,,2022.0
Experimental characterization of a low frequency underwater metamaterial absorber,,2022.0
Couplages de Willis non reciproques et pairs dans les amplificateurs thermoacoustiques periodiques,,2022.0
Metamateriaux acoustiques passifs pour la conception de lignes de retard,,2022.0
Absorption bound of a locally resonant element in a unidimensional scattering problem,,2022.0
Conception de filtres vibratoires multi ondes,,2022.0
Mise en evidence des proprietes acoustiques d un panneau solide avec des inclusions rigides pour pour l isolation acoustique de parois soumises a un champ diffus ou une,,2022.0
Modelisation analytique et conception de meta lentilles acoustiques pour la deviation et la focalisation de faisceaux,,2022.0
Controle de la reflexion d une poutre en flexion par des resonateurs sub longueur d'onde accordables thermiquement,,2022.0
Non localite du couplage de Willis dans les lamines fluides,,2022.0
Evaluation FDTD de champs diffus par impedances de surface equivalentes de type RLC pour des metamateriaux acoustiques,,2022.0
Sub Diffractive Acoustic Vortices by Nonlinear Mixing,,2021.0
Sound wave propagation in sonic crystals: from long wavelength approximation to the diffraction regime, Acoustic waves in periodic structures metamaterials and porous media: from,2021.0
3D printed folded porous material for sub wavelength absorption of sound,,2021.0
Evidence of acoustic doping in a Plate type Acoustic Metamaterial,e Forum Acusticum,2020.0
3D Printed Porous Material Optimally Graded for Broadband Absorption of Sound,Forum Acusticum,2020.0
Nonlinear interaction of vortices to generated deep sub wavelength acoustical vortex beams,Forum Acusticum,2020.0
Experimental Evidences of Perfect Acoustic Absorption in Deep Sub wavelength Structures for the Ventilation Problems.,Forum Acusticum,2020.0
Evidence of acoustic insulation performances of metaporoelastic layers,Forum Acusticum,2020.0
Master level education by and through research: the first year feedback story of the international master on Wave Physics & Acoustics at Le Mans University,Forum Acusticum,2020.0
Plate type acoustic metamaterials for acoustic absorption.,DENORMS Action Final event,2020.0
How to design thin sound diffusers for room acoustics based on metasurfaces: metadiffusers,DENORMS Action Final event,2020.0
Measuring the Scattering Properties of a 3D Printed Acoustic Metadiffuser,DENORMS Action Final event,2020.0
Acoustic stealth materials,DENORMS Action Final event,2020.0
Metamateriaux pour l'acoustique audible: Absorption parfaite et diffusion sublongueur d'onde,Acoustic & Techniques,2020.0
Comptes Rendus Physique,,2020.0
Control of the reflected acoustic waves in the subwavelength regime: metamaterials for perfect absorption and metadiffusers,Conference Pleniere,2019.0
Perfect acoustic absorption in deep sub wavelength structures for the ventilation problems,Symposium on acoustic metamaterials,2019.0
Numerical optimization method of continuously graded material,Symposium on acoustic metamaterials,2019.0
Experimental evidence of a non delayed propagation through a Density Near Zero plate type metamaterial,Symposium on acoustic metamaterials,2019.0
Design of periodic pipes for structural vibration filtering,INTER NOISE and NOISE CON Congress and Conference Proceedings,2019.0
Experimental Investigation on Density Near Zero Plate type Acoustic Metamaterial,Metamaterials',2019.0
Deep Sub wavelength metamaterials for sound absorption for the reflection and ventilation problems.,Metamaterials,2019.0
Perfect acoustic absorption in deep sub wavelength structures for the ventilation problems with degenerate resonators,Proceedings of the ICA,2019.0
3D Printed quadratic residue metadiffuser design and measurements of an optimized deep subwavelength sound diffuser,,2019.0
Beyond phase grating diffusers using locally resonant metamaterials,Universitatsbibliothek der RWTH Aachen,2019.0
Experimental validation of deep subwavelength by diffsuion by acoustic metadiiffusers,Applied Physics Letters,2019.0
Slow Sound and Critical Coupling to Design Deep Subwavelength Acoustic Metamaterials for Perfect Absorption and Efficient Diffusion,Fundamentals and Applications of Acoustic Metamaterials: From Seismic to,2019.0
Formulacion matricial en Acustica: el metodo de la matriz de transferencia,Modelling in Science Education and Learning,2019.0
Experimental Validation of a 3D Printed Quadratic Residue Metadiffuser,Symposium on Acoustic Metamaterials–Ischia,2019.0
Unidirectional zero sonic reflection in passive Partity Time symmetric Willis media,META,2019.0
Sound absorbing metafluid inspired by cereal straws,META,2019.0
Stealth Acoustic Materials for Scattering Cancellation,META,2019.0
On the use of plate type metamaterials to experimentally highlight a non delayed propagation in Density Near Zero metamaterials,META,2019.0
Numerical optimization method of continuously graded porous material,ICSV,2019.0
Measure Theory in Condensed Matter,XIX Encuentros de analisis real y complejo,2019.0
Complex Dispersion Relation Recovery from 2D phononic crystals and Metamaterials of Finite Size,Phononics,2019.0
Slow sound based metamaterials: From perfect absorbers to metadiffusers,Phononics,2019.0
Scattering Suppression by Stealth Acoustic Materials,Phononics,2019.0
Perfect Acoustic Absorption in Deep Sub wavelength Structures for the Ventilation Problems with Degenerate Resonators,Universitatsbibliothek der RWTH Aachen,2019.0
Digital sound absorbing metafluid inspired by cereal straws,Scientific Reports,2019.0
Unidirectional zero sonic reflection in passive PT symmetric Willis media,American Physical Society (APS),2018.0
Use of Sonic Crystals for noise mitigation in the launch pad,Symposium on acoustic metamaterials,2018.0
Acoustic wave propagation in graded effective anisotropic fluid layers under oblique incidence,Symposium on acoustic metamaterials,2018.0
Absorption of flexural waves by 1D resonators in the case of reflection and transmission problems,Symposium on acoustic metamaterials,2018.0
Dissipative Envelope Solitons In 1D Acoustic Metamaterials,Symposium on acoustic metamaterials,2018.0
Straw inspired anisotropic metamaterial for sound absorption,Symposium on acoustic metamaterials,2018.0
Limits of mass density for acoustic metamaterials composed of clamped elastic plates in air,Symposium on acoustic metamaterials,2018.0
Bio inspired straw like metamaterial for low frequency sound absorption,The,2018.0
Control of the reflected acoustic waves: Perfect subwavelength absorbers and metadiffusers,The,2018.0
Nonlinear wave propagation in 1D acoustic transmission line metamaterials,The,2018.0
Broadband acoustic attenuation with multiresonant lossy three dimensional sonic crystal for the train noise reduction.,The,2018.0
Non Periodic Distribution of Scatterers and Broadband Acoustic Transparency,The,2018.0
Complex frequency analysis of the scattering matrix for the design of perfect absorbers in reflection and transmission problems,The Journal of the Acoustical Society of America,2018.0
Strongly focused vortex beams by using flat Fresnel spiral lenses,The Journal of the Acoustical Society of America,2018.0
Vortex sound diffusers using spiral metasurfaces,,2018.0
Modulated nonlinearity in phononic crystals: From extremely linear to effective cubic nonlinear media,Proceedings of Meetings on Acoustics,2018.0
Rainbow trapping absorbers for transmission problems: Broadband and perfect sound absorbing panels,Euronoise,2018.0
Plate based metamaterial to achieve zero density and super coupling effect,Congres Francais d'Acoustique,2018.0
Difusores acusticos de vortice,FIA,2018.0
Vortices acusticos altamente focalizados mediante espirales de Fresnel,FIA,2018.0
Slatcow (Spatial Laplace Transform for Complex Wavenumber Recovery) Method for Frequency/Complex Wavenumber Dispersion Relation Recovery,Symposium on the Acoustics of PoroElastic Materials,2017.0
Metadifusores: difusores acusticos ultrafinos basados en metamateriales,Tecniacustica,2017.0
Acoustic characterization of silica aerogel clamped plates for perfect absorption purpose,The Journal of the Acoustical Society of America,2017.0
Broadband transmission loss in the audible regime with a 3D sonic crystals by use of resonance overlap,The Journal of the Acoustical Society of America,2017.0
Broadband reduction of the specular reflections by using sonic crystals,,2017.0
Absorcion sonora en cristales de sonido: aplicacion en el lanzamiento de cohetes espaciales,Revista de acustica,2017.0
Surface acousticwaves propagation at lossy metasurfaces: Experimental and theoretical characterization of complex dispersion relations,,2016.0
Design of sub wavelength acoustic absorbing panels using accumulation of resonances due to slow sound,,2016.0
Propagation d'ondes acoustiques dans un milieu periodique avec resonateurs,Congres Francais d'Acoustique,2016.0
Ultra Thin Acoustic Metamaterial Panels Based on Resonant Bricks for Perfect Absorption,,2016.0
Slow sound propagation in lossy locally resonant periodic structures,arXiv preprint arXiv:,2013.0
Focalization of evanescent beams,,2012.0
Band structure and transmission of 3D chiral sonic crystals,Acoustics,2012.0
Effects of evanescent waves in phononic crystals with linear defects,Acoustics,2012.0
Spectral dispersion inside a Graded Phononic Crystal,META',2011.0
Spatial filtering and complex isofrequency contours in phononic crystals,META',2011.0
Level repulsion states and cavity modes excited by evanescent waves in sonic crystals waveguides,The Journal of the Acoustical Society of America,2011.0
Influence of periodicity on the reflection properties of finite periodic media,The Journal of the Acoustical Society of America,2011.0
Towards the control of evanescent waves in periodic acoustic materials,arXiv preprint arXiv:,2011.0
Propuesta de modelizacion: Reflexion de ondas por una superficie rugosa,Modelling in Science Education and Learning,2011.0
Acoustic shield,WO Patent,2011.0
Tunable wideband bandstop acoustic filter based on 2D multi physical phenomena periodic systems,arXiv preprint arXiv:,2011.0
Haces sonoros en cristales de sonido finitos,Tecniacustica,2011.0
Sistema de adquisicion de datos de alta precision para el rango audible en condiciones controladas: 3DReAMS,Tecniacustica,2011.0
Control de la difraccion del sonido mediante estructuras periodicas,Tecniacustica,2011.0
Linea de investigacion de cristales de sonido en la Universidad Politecnica de Valencia,Tecniacustica,2011.0
Analysis of the reflection properties of sonic crystal devices.,The Journal of the Acoustical Society of America,2010.0
The influence of the ground on the attenuation properties of sonic crystal barriers.,The Journal of the Acoustical Society of America,2010.0
Sonic crystal barriers with absorbent and resonant scatterers.,The Journal of the Acoustical Society of America,2010.0
Design techniques for superposition of acoustic bandgaps using fractal geometries,arXiv preprint arXiv:,2010.0
Comportamiento de barreras de Cristales de Sonido con dispersores resonantes,Revista de Acustica,2010.0
Including the effect of the thermal wave in theoretical modeling for radiofrequency ablation,XII Mediterranean Conference on Medical and Biological Engineering and,2010.0
Comportamiento de barreras de Cristales de Sonido con dispersores resonantes,Revista de acustica,2010.0
A design procedure for acoustic barriers based on sonic crystals,INTER NOISE and NOISE CON Congress and Conference Proceedings,2007.0
New parameters to increase the sound attenuation in green acoustic screens,INTER NOISE and NOISE CON Congress and Conference Proceedings,2007.0
Acoustic barriers made with sonic crystal using local resonators as scatterers,INTER NOISE and NOISE CON Congress and Conference Proceedings,2007.0
Mathematical Techniques for the Design of Band Gap Materials,International Design Engineering Technical Conferences and Computers and,2007.0
Dynamics dynamical systems lattice effects quantum solids Interferometric method of determining the refraction index of two dimensional sonic crystals,Physical Review Section B Condensed Matter,2007.0
Ultrasonic Hologram for Bi directional Diffusion by Phase Controlling the Scattering Coefficients,,
A General Spectral Collocation Method for Computing the Dispersion Relations of Guided Acoustic Waves in Multilayer Dissipative Structures,Available at SSRN,
European symposium on environmental acoustics and on buildings acoustically sustainable,,
Supporting information of Subwavelength broadband perfect ab sorption for unidimensional open duct problems,,
Supplementary material for Fundamental constraints on broadband passive acoustic treatments in unidimensional scattering problems,,
Deep sub wavelength vortices by nonlinear mixing,,
Sound diffusion by spiral acoustic metasurfaces based on holographic vortices,,
Fundamental constraints on broadband passive acoustic treatments,,
Scattering control by using correlated disorder,,
Perfect acoustic absorption in reciprocal ventilated problems,,
Parametric generation of subwavelength acoustic vortices,a a,
Twisting acoustic reflections by spiral sound diffusers,,
Sound diffusing metasurfaces based on elastic plates and membranes,,
Regular Paper Optimal absorption of flexural energy in thin plates by critically coupling a locally resonant grating,,
Natural sonic crystal absorber constituted of Aegagropilae fiber network,,
Closed forms derivation and experimental validation of the Willis coupling of different asymmetric structures,,
Curriculum Vitae Vicente Romero Garcia,,
Beyond Schroeder diffusers using acoustic metasurfaces,,
Perfect and broadband acoustic absorption by metasurfaces made of aerogel clamped plates,,
Deep Sub wavelength Materials for Controlling Sound Diffusion: Experimental Validation of Metadiffusers,,
CFA/VISHNO 2016,,
Perfect Absorption and Total Reflection in Space Coiled Sub Wavelength Channels,,
Supplementary material: Perfect and broadband acoustic absorption by critically coupled sub wavelength resonators,,
Refraction index behaviour of sonic crystals in the range of low frequencies,,
Extraordinary absorption of sound in porous lamella crystals SUPPLEMENTARY INFORMATION,,
MSEL,,
Wave localization in chirped sonic crystals,Book of abstracts. Quodons in Mica,
Laboratoire d Acoustique de l Universite du Maine Jounees GdR META Mardi 7 Juin 2016,,
Nonlinear waves in periodic media: from lattices to superlattices and phononic crystals,,
Characterization of the diffraction on the upper edge of acoustic barriers based on sonic crystals. Comparison with the case of classic barriers,,
Helical Bessel Beam Formation by an Archimedean Spiral Grating,,
Diffusion of Sound Waves by Sonic Crystals,,
42o Congreso espanol de acustica encuentro iberico de acustica European symposium on environmental acoustics and on buildings acoustically sustainable,,
