title,journal,year
Nuevos metodos de evaluacion: modelos multicriterios Valencia,Universitat Politecnica de Valencia,2012.0
Valoracion Inmobiliaria. Metodos y Aplicaciones (Espana e Iberoamerica),Universitat Politecnica de Valencia,2012.0
Designing practical classes on stock markets through simulation and gamification,Conferencia,2023.0
Testing for Sequences and Reversals on Bitcoin Series,Conferencia,2022.0
Relacion entre precio de alquiler y renta en el mercado residencial espanol y politica de vivienda,,2021.0
Withdrawn: A combined genetic algorithm and inverse data envelopment analysis model for target setting in mergers,Expert Systems,2019.0
Estadistica aplicada a la valoracion: modelos multivariantes,Universitat Politecnica de Valencia,2013.0
Valoracion multicriterio de empresas: una aplicacion al sector bodeguero,Revista Espanola de Estudios Agrosociales y Pesqueros,2010.0
Asset appraisal method based on the analytic network process,,2009.0
Valoracion multicriterio de empresas: una aplicacion al sector bodeguero espanol,Direccion Y Organizacion,2009.0
Valoracion automatica de inmuebles residenciales mediante modelos de Machine Learning,Revista de Estudios Empresariales. Segunda Epoca,2023.0
Impact of foreign exchange risk on investment portfolio performance in Latin American stock indexes,Vilnius Gediminas Technical University,2016.0
The Convenience of Applying Multilevel Modeling on Real Estate Valuation,,2015.0
Partial index tracking: satisfying different investment profiles with the same subset of stocks,Vilnius Gediminas Technical University,2012.0
Ranking multicriterio de viviendas: una adaptacion del modelo de precio unico,Estudios DE Economia Aplicada,2010.0
Un procedimiento eficiente para la seleccion de variables en modelos factoriales de valoracion de empresas,Revista europea de direccion y economia de la empresa,2009.0
Casos practicos de contabilidad analitica,Universitat Politecnica de Valencia,2005.0
Modelos de valoracion en ambiente de incertidumbre,Economia Agraria y Recursos Naturales,2004.0
Foreign Exchange Forecasting Models: LSTM and BiLSTM Comparison,Engineering Proceedings,2024.0
Proposal for transversality in the final degree project in the faculty of business administration and management,Conferencia,2023.0
Ranking the Performance of Universities: The Role of Sustainability. Sustainability 2021 13 13286s,Sustainability,2021.0
Valoracion inmobiliaria,Universitat Politecnica de Valencia,2020.0
Characteristics of Unemployed People Training Attendance and Job Searching Success in the Valencian Region (Spain),Data,2018.0
Una comparativa entre el metodo de valoracion por homogeneizacion y el modelo mediavarianza de seleccion de carteras,Conferencia,2018.0
Market trends momentum effect and efficient market hypothesis,Universitat Politecnica de Valencia,2017.0
Propuesta de una nueva metodologia para el establecimiento de zonas en las que aplicar los diferentes tipos del coeficiente de situacion a efectos del impuesto de actividades,Finance Markets and Valuation,2017.0
The use of the R statistical software in the quantitative finance subject: development of skills and competences,Finance Markets and Valuation,2017.0
Macroeconomic Analysis of the Effects of Financial and Commercial Liberalization on Economic Growth in Mexico 1988-2011,Perfiles latinoamericanos,2015.0
Motivation in the classroom: an application to finance subjects in the faculty of business administration and management,Conferencia,2015.0
The entrepreneurship activities in the classroom in the grade of business administration and management,Conferencia,2015.0
Residential trade and industry: European market analysis future trends and influencing factors,Arbeitspapiere der FOM,2015.0
Forecasting returns and conditional volatility in the Spanish IBEX-35 stock index using GARCH-M models and the BPNN,Conferencia,2014.0
Internacionalizacion docente apoyada por el empleo de las tecnologias de la informacion y la comunicacion,Conferencia,2012.0
El uso de las TIC en el proceso ensenanza-aprendizaje de la docencia no presencial,Conferencia,2011.0
Analisis y propuestas de actuacion para maximizar los beneficios de los programas de movilidad,,2011.0
Crise boursiere: preference pour la gestion active ou la gestion passive?,Innovar,2011.0
Evaluating patent portfolios by means of multicriteria analysis: Evaluacion de carteras de patentes mediante analisis multicriterio,Revista de Contabilidad-Spanish Accounting Review,2011.0
Ranking de activos inmobiliarios: un modelo de equilibrio entre la oferta y la demanda,,2011.0
Housing Ranking: a model of equilibrium between buyers and sellers expectations,Conferencia,2011.0
Analisis y propuestas de actuacion para maximizar los beneficios de los programas de movilidad,Universitat de Girona. Institut de Ciencies de l'Educacio Josep Pallach,2011.0
Distance learning and new technologies: enhancing the internationalization of universities,EDULEARN,2011.0
Key financial factors in rural savings bank sector reorganisation,,2010.0
The curvature of the tracking error frontier: a new criterion for the partial index tracking problem,Conferencia,2010.0
Multicriteria firm valuation: an application to the wine-producing sector.,,2010.0
Measuring Performance in the Banking Sector.,Conferencia,2009.0
Asset appraisal method based on the analytic network process,Conferencia,2009.0
Un ranking de cajas de ahorros espanolas basado en metodologia multicriterio,Conferencia,2009.0
Un ranking de Cajas de Ahorro espanolas basado en metodologia multicriterio,No indexada,2009.0
An algorithm for variable selection in firm valuation models,International Journal of Business Performance and Supply Chain Modelling,2009.0
Agricultural firm valuation: an extension of the factor models.,,2008.0
Modelling aesthetic variables in the valuation of paintings: An interval goal programming approach Cb: 290,,2008.0
Valoracion de empresas cotizadas en bolsa: una revision metodologica de los modelos factoriales,Conferencia,2007.0
Index tracking: un enfoque de componentes principales,No indexada,2007.0
Modelos de valoracion economica de obras de arte pictoricas: valoracion por intervalos,Conferencia,2007.0
Evaluation methods based on a goal programming model: a restricted evaluation model.,,2004.0
Valuation models in an uncertainty environment,Economia Agraria y Recursos Naturales,2004.0
Metodos de valoracion basados en la programacion por metas: modelo de valoracion restringida,Revista Espanola de Estudios Agrosociales y Pesqueros,2004.0
Valuation models in an uncertainty environment,,2004.0
Inversion I+ D y rendimiento de los comportamientos de las acciones de empresas de Internet,Revista europea de direccion y economia de la empresa,2004.0
Introduccio a la Comptabilitat de Costos,Universitat Politecnica de Valencia,2004.0
El efecto palanca de los intangibles en el valor de las empresas de Internet,Revista de Contabilidad y Tributacion. CEF,2003.0
La relevancia de la informacion financiera en la valoracion bursatil de las empresas de internet,Conferencia,2003.0
Criterios para la formacion de carteras sobre acciones de empresas de Internet,,2003.0
La relevancia de la informacion financiera en la valoracion bursatil de las empresas de internet,Universitat Politecnica de Valencia,2003.0
The Added Value of Non-Financial Information in Internet Firms Pricing,Available at SSRN,2002.0
Methodology for the Economic Valuation of Buildings of Artistic and Historic Heritage,,2001.0
Gestion financiera de la empresa inmobiliaria,Universidad Politecnica de Valencia,2001.0
Informatica avanzada para tasadores: modulo 0.8,Universitat Politecnica de Valencia,2001.0
Un modelo de contabilidad de gestion y analisis de eficiencia en las bibliotecas universitarias. Su aplicacion a la biblioteca de la Universidad Politecnica de Valencia,Situacion y tendencias de la contabilidad de gestion en el ambito,2000.0
Mercado inmobiliario nacional,Universitat Politecnica de Valencia,2000.0
Nuevos metodos de estudio en embriologia,,1999.0
Gestion financiera de la empresa turistica,Universitat Politecnica de Valencia,1999.0
Direccion de marketing: economia de los recursos informaticos,Universitat Politecnica de Valencia,1999.0
Valoracion del agua de riego: Unidades didacticas. Modulo 3.3,Universitat Politecnica de Valencia,1998.0
Valoracion del agua de riego,Universidad Politecnica de Valencia,1998.0
finanzas-crisis financiera,,
Automatic valuation of residential properties using machine learning models,,
Estadista aplicada a la valoracion,,
Crisis bursatil:¿ Es preferible una estrategia de gestion activa o pasiva? Stock market crisis: which is preferable,,
Finance Markets and Valuation,,
Los costes de gestion del riesgo en la empresa agraria,,
Determining Credit Spreads for Private Firms That Have No Credit Rating,,
La problematica en la determinacion de los diferenciales de credito para las entidades privadas que no poseen una calificacion crediticia,,
Valoracion por intervalos,,
Aplicacion de costes presupuestados para la valoracion de marcas de clubes de futbol espanoles,,
Valoracion de intangibles en las empresas de internet,,
Conversion de las probabilidades de incumplimiento a diferencial de credito para el caso mexicano,,
Valuation methods based on goal programming: constrained valuation model,Revista Espanola de Estudios Agrosociales y Pesqueros,
Los costes de gestion del riesgo en la empresa agraria Ribal Sanchis Fco. Javier Perez-Salas Sagreras Jose Luis,,
Sistema de costes por proceso y su aplicacion a la valoracion de plantas de vivero,,
Valoracion multicriterio de empresas: una aplicacion al sector bodeguero espanol Firm multicriteria valuation: an application to the Spanish wine producer firms,Direccion Y Organizacion,
